id,cid,collection_name,path,hash,size,lastModifiedNano,attachmentId,directoryId,filename,rootCid,pieceCid
12748,bafybeigvpwlvvzpbdltgdbx5jvexpccaiinvgieokf776lhxzitkg44gsi,mur,scratch/mur,,343756327,1715793658356359000,1,9,20151120090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12750,bafybeichcghhxrgiboqywgveitfreg4wskqcpkqg3tpesrbe7kgbehfmt4,mur,scratch/mur,,338871648,1715793679935111800,1,9,20151122090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12751,bafybeia2yrvvw326h67azdxm6r53q6ogacpnytdtpleeaxzaymen3pfjyu,mur,scratch/mur,,333058734,1715793705721085700,1,9,20151123090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12752,bafybeiep2za5wiieueeobeccq5vs6vbcitt3fas7lzv2wklcd5bnk27iy4,mur,scratch/mur,,339659528,1715793722672979900,1,9,20151124090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12753,bafybeidforbcvm75pwwd545ikwobt6zjupyma2755x7fqbc2bltg6tq7ua,mur,scratch/mur,,347027783,1715793723976792100,1,9,20151125090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12755,bafybeibjy5jrmi7u3ph7lepde2ew7jbbdnt53dsfttcx4omxwyoqo7wd7y,mur,scratch/mur,,343696721,1715793748691430500,1,9,20151127090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12756,bafybeidqog4adxvmed3qeib2mifwlfqtzxlvf4kyem2nu5sjrtyetvdrky,mur,scratch/mur,,340332844,1715793757099787800,1,9,20151128090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12757,bafybeiebz5ojjn7xkvqv4ynxegeqsmklcfumidlsmqqbsju4rdopb4oufu,mur,scratch/mur,,336093471,1715793774638940900,1,9,20151129090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12758,bafybeibkhr3ga6ekkvswjklwrx7m757astqweekppvkzbzhhio6d36vx7i,mur,scratch/mur,,337530861,1715793763844683200,1,9,20151130090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12760,bafybeig4a3hfsl644wk5firhtd3drjzhyv3jcdwti4qx7lr7ylnmeg6lnq,mur,scratch/mur,,345754273,1715793793988938100,1,9,20151202090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12761,bafybeicf2kukyicis3xailmnjenghfoaivdzdtpktqwlmdanx4a7vi37ei,mur,scratch/mur,,345815622,1715793803226608200,1,9,20151203090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12762,bafybeicfctxqzkmrmp7hkgtwokzyzkrg5scxib6jxwg6ubkrdg6x35vjym,mur,scratch/mur,,344464736,1715793830742739800,1,9,20151204090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12763,bafybeiff4vbqz5wxihlssxx6wgs57jv6uirpzw3amlbv67j6pylzaakyva,mur,scratch/mur,,345046957,1715793844214188900,1,9,20151205090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12765,bafybeiczkbph3o56pgqcn2hujsfkcb35l3rwqmlsaiwgywyp5emof3rfn4,mur,scratch/mur,,345956302,1715793842111205500,1,9,20151207090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12766,bafybeia2ie5rpcnoqev5uihmwc3qm3roj5uprzraa4tnrymuqbxivxhbci,mur,scratch/mur,,347714082,1715793880038980500,1,9,20151208090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12767,bafybeib7vh5oue2bcneb3p6fbanj4b7ekypoxg3mrnbnme52agskp7qesy,mur,scratch/mur,,348111478,1715793892446018200,1,9,20151209090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12768,bafybeie2tijwfcrof5cud6ivpr7762frhesoq2azwize734jpdyw7jvoji,mur,scratch/mur,,348065056,1715793879351011600,1,9,20151210090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12770,bafybeihc5t6et7gyl2k2v4kxtjqj5akgh3rz6nj4oo64caczk7ypim7pti,mur,scratch/mur,,346440072,1715793925507392800,1,9,20151212090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12771,bafybeih7wbdjd6n5xipsm7vhblvknmqkqyzqqolo2iivjvlnddqpzr52qy,mur,scratch/mur,,346143525,1715793910866259100,1,9,20151213090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12772,bafybeignikhpfxnhbgscler2ruc7ptftxwcyhlzy7r25vynpphudsc7eje,mur,scratch/mur,,347317430,1715793924179561800,1,9,20151214090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12773,bafybeidqsehyb7r5cafxftpxb53lgkegmwy54cdn2qjhr6dxk53szuscsu,mur,scratch/mur,,347986058,1715793948889297300,1,9,20151215090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12775,bafybeidxmrvk6l53hmvtib5irwmxecputj5xajkxsuolpuslpka3yrshpi,mur,scratch/mur,,342769528,1715793964681848100,1,9,20151217090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12776,bafybeif7gtndew3r6xn5vpvsl72exyzio47ifddwd3tm7sajdvv23emxoy,mur,scratch/mur,,333158988,1715793967018589900,1,9,20151218090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12777,bafybeicykrtz6glnxstp5mpihhofwvn2qwfknjigy4f22wslberogzarhu,mur,scratch/mur,,335167061,1715793992037712800,1,9,20151219090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12778,bafybeicnyfbwbmvzhy7mkadjp6otse5euivzqximv44z7gmmpiintxpnxy,mur,scratch/mur,,344264524,1715793995323603100,1,9,20151220090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12780,bafybeih7gyxmizdpp53qadvu3c42ioyc2ihcbmet357gd277pdmccbojgy,mur,scratch/mur,,345532678,1715794015284488000,1,9,20151222090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12781,bafybeiekgxc7fdgyaoqyalz2mdvnnrhgguuijn6c3gb6wanfxtsuzk4r3q,mur,scratch/mur,,344824585,1715794026192085500,1,9,20151223090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12782,bafybeidu7tyh6rw4dgxtzaob6ctttneqbip4o5pl6yi4is3wqgly2c3dpy,mur,scratch/mur,,344793751,1715794044260201100,1,9,20151224090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12783,bafybeihnbt5ejge3v3u3ibudpvxmnid6pfg3phxk3qim4j5yiojh3arvc4,mur,scratch/mur,,344948734,1715794041178126900,1,9,20151225090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12785,bafybeighszhljdprtf6dftnw2ciupns4ehuckhnem7223ywpen4tg4hh6i,mur,scratch/mur,,346620682,1715794066614668900,1,9,20151227090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12786,bafybeiegjq4ew52oa3nezjcxedkpsyvz2zdpmuytbd3jmwehrvhs3m7sqi,mur,scratch/mur,,347577391,1715794096519034500,1,9,20151228090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12787,bafybeieplfi456zlf37c5kwv3xqwl3elprz73og4c23ctoxkv7shkteofe,mur,scratch/mur,,346093774,1715794084609438200,1,9,20151229090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12788,bafybeifnniccrffuwdpwu66qqa4t4r75utquebrrp5m5rm5pdgnl5kiidu,mur,scratch/mur,,343474248,1715794102909717000,1,9,20151230090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12790,bafybeifffby7afhurrcltpt3tvqbocau7afzrtynkswduziw7ihpfguq2a,mur,scratch/mur,,396330540,1715794143133494400,1,9,20160101090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12791,bafybeib7srztnx4fo2valmaww74di3jybolfzdlqjuv2embf7zy32w2agm,mur,scratch/mur,,398041445,1715794137049954900,1,9,20160102090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12792,bafybeibbx3roazlpjqf3lxbdunes2prgjat65nzctem6kv4zzcbmee24pi,mur,scratch/mur,,398024303,1715794149645001000,1,9,20160103090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12699,bafybeihnmlgaqemqn2oqzzk2kf64yhqhwfbjjwsxmfzewdu2uafvn6g2m4,mur,scratch/mur,,356280543,1715793106687905800,1,9,20151002090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12704,bafybeidtwyxsebl42w6jtxaszdccbhz77jcafawswz37ckpue2erh5ojq4,mur,scratch/mur,,355143689,1715793171437607800,1,9,20151007090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12709,bafybeiefhn5picqbiljkw2eq2kevjnytwy5dyiu2btirctkdcljo5memse,mur,scratch/mur,,352609592,1715793232078178600,1,9,20151012090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12714,bafybeidnm3zyayi4tfcyy4vjkxl2a4g7oewzgfrqlul6e76co2qnp2mxgq,mur,scratch/mur,,344323844,1715793293791200600,1,9,20151017090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12719,bafybeibu53e3xkrkgaqqkcszqfh7st2fof3bqbzqes5xchlw2m62ms42mi,mur,scratch/mur,,347791149,1715793342040437600,1,9,20151022090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12724,bafybeifinomssvzeowe6dyl5oqrvp3u3z3b4w7hct6dgpg6cfby2pglo5a,mur,scratch/mur,,349901653,1715793405989934700,1,9,20151027090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12729,bafybeigbdcgfs2dshp65n2vfucpgbfk7qk73klgxwy5fjvqxkowjgeyvpq,mur,scratch/mur,,348688912,1715793452124045500,1,9,20151101090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12734,bafybeibfdf7brkzr3rv76lsnlyr5xweknoyj7k5n4mi6arczyolzzjh52a,mur,scratch/mur,,340954286,1715793503137294900,1,9,20151106090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12738,bafybeieue5nphxaojkgwudyj7dr5mpj6hazedqbmgjhk64eeq6cjxalehm,mur,scratch/mur,,345175465,1715793532633475600,1,9,20151110090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12739,bafybeiaxpmxrksxt4y5jgdcc3bpaijvzuc27zpqksunoj6w2t6kygg46jm,mur,scratch/mur,,350265564,1715793559899882500,1,9,20151111090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12744,bafybeiewmyciu3xsark5abls4fnjre3kljdrckatm7y25wyhekh5bd3ap4,mur,scratch/mur,,347950815,1715793624330056000,1,9,20151116090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12749,bafybeibpn5w2qrqvffds2kdbqyktpf3vxgd4uq6u76xhceyu4fkgn4bjoi,mur,scratch/mur,,345149074,1715793685523070600,1,9,20151121090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12754,bafybeigbshd2atwueyq6cxos6mzpkhkuap3zffzppg56znz3zjagjdfrqu,mur,scratch/mur,,345477385,1715793725664638700,1,9,20151126090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12759,bafybeig3bvub7eqzdxqv2uat6m5ibdbdjjzilxnfabj6ushsnc24yei5ki,mur,scratch/mur,,343519107,1715793795190131700,1,9,20151201090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12764,bafybeigqhgzl435p7a7hul6xvzbw2h5lrmma4mcnpolf723evdaonwnj6a,mur,scratch/mur,,346044046,1715793840032945000,1,9,20151206090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12769,bafybeiayvi2ze3tayxn5wdyld7huv7zvw43y2rdrs4j2qs73gffmybq7pu,mur,scratch/mur,,347641473,1715793884718452700,1,9,20151211090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12774,bafybeic5bfym3ehw6rhezfzg46haq6cl4ob2dosagguzpihe37uizh22ke,mur,scratch/mur,,348960870,1715793947256377900,1,9,20151216090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12779,bafybeighfwsextp5xqmgttj24ol4qj5kozx4n2am6ej5ydz5hvufb57b3u,mur,scratch/mur,,345693047,1715794001151023300,1,9,20151221090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12784,bafybeievxmx62cxwvtrrlvl3yttybov7adheplg7j5mzwawhruh7jb4c5m,mur,scratch/mur,,344970265,1715794063214129000,1,9,20151226090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12789,bafybeihyapiy4vl4bzzoorr624txfpxazdf2nypvxrcfrxgpkhbzee3w5i,mur,scratch/mur,,339783923,1715794104019717200,1,9,20151231090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreig7m5n2oq7c76q5no74ge4lnwr4crpgr4bzpor4zltxc5ew3vjbka,baga6ea4seaqhrobsvtwidmmp7tyutgs2oo32jblwzowddytducggotysocgheeq
12795,bafybeid5qsouly5oxz27wrkl4ijokb4ssfmnpsvrtxqu7qgddem5tyapm4,mur,scratch/mur,,405624079,1715794191758496300,1,9,20160106090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreidhcsp3prwkzo2g2xyut3ufalxwxebrpmljwf25yojnbos5vn3g2y,baga6ea4seaqlvxgl5auph4pmva7yosqfmkr76hnf7aulyzncvre3ey7azhqmali
12796,bafybeiddgyxolngvazxvmqjrqqz76zesg532arzpufonxv4xqh6kltjmg4,mur,scratch/mur,,404991256,1715794208713354600,1,9,20160107090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreidhcsp3prwkzo2g2xyut3ufalxwxebrpmljwf25yojnbos5vn3g2y,baga6ea4seaqlvxgl5auph4pmva7yosqfmkr76hnf7aulyzncvre3ey7azhqmali
12797,bafybeihqsn7lkycuaj3bocb5vzbzx5bqxuygiggt7cje5yvd4hzjz73g6q,mur,scratch/mur,,403224663,1715794214627024500,1,9,20160108090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreidhcsp3prwkzo2g2xyut3ufalxwxebrpmljwf25yojnbos5vn3g2y,baga6ea4seaqlvxgl5auph4pmva7yosqfmkr76hnf7aulyzncvre3ey7azhqmali
12798,bafybeianbq5pr2afn32bfjahc7f7wamg6m43hmwmr7rhzbn223pheuw5fm,mur,scratch/mur,,402828935,1715794244083418100,1,9,20160109090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreidhcsp3prwkzo2g2xyut3ufalxwxebrpmljwf25yojnbos5vn3g2y,baga6ea4seaqlvxgl5auph4pmva7yosqfmkr76hnf7aulyzncvre3ey7azhqmali
12800,bafybeie3tglycj4gs457mnuajebmflw5co2ooqvovzfwldrph5u2pkd5jm,mur,scratch/mur,,359607776,1715794253668633100,1,9,20160111090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreidhcsp3prwkzo2g2xyut3ufalxwxebrpmljwf25yojnbos5vn3g2y,baga6ea4seaqlvxgl5auph4pmva7yosqfmkr76hnf7aulyzncvre3ey7azhqmali
12801,bafybeigftfk2hiwk3rkm47kvrs5q3om7yetsccp23fiam5jvibpkhllgt4,mur,scratch/mur,,360201631,1715794264730215500,1,9,20160112090000-JPL-L4_GHRSST-SSTfnd-MUR-GLOB-v02.0-fv04.1.nc,bafkreidhcsp3prwkzo2g2xyut3ufalxwxebrpmljwf25yojnbos5vn3g2y,baga6ea4seaqlvxgl5auph4pmva7yosqfmkr76hnf7aulyzncvre3ey7azhqmali
